beds,baths,sqft,neighborhood,latitude,longitude,price,description
1,2.0,609.0,Downtown,40.734378308919744,-73.9809968210708,2551,"Cozy 1bd, no pets, hardwood floors"
4,3.0,1107.0,Old Town,40.73171271446269,-73.94508594519087,4135,Spacious 4bd with in-unit laundry and garage parking
1,1.0,575.0,Old Town,40.72701861289412,-73.92471710957015,2221,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
3,2.0,969.0,Uptown,40.778527331762135,-73.96834839359549,3217,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
1,,580.0,Old Town,40.730446927394226,-73.94202575204099,2354,"Bright 1bd with balcony, dishwasher, and gym access"
2,2.0,,Midtown,40.7516856870481,-73.98198014953978,3008,Spacious 2bd with in-unit laundry and garage parking
3,2.0,971.0,Downtown,40.701077342363355,-74.00057924785251,3630,"Bright 3bd with balcony, dishwasher, and gym access"
3,2.0,1085.0,Midtown,40.75234105248421,-73.98397159234422,3975,"Bright 3bd with balcony, dishwasher, and gym access"
2,2.0,740.0,Midtown,40.77460755079402,-73.98751830454273,2746,"Cozy 2bd, no pets, hardwood floors"
4,2.0,1178.0,Old Town,40.741637652082304,-73.9567043942706,3673,Modern 4bd near transit with central AC and secure entry
4,3.0,1125.0,Riverside,40.79565564383631,-73.96616773654708,3917,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
1,1.0,610.0,Old Town,40.75367996815048,-73.95871942499912,2361,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
3,2.0,996.0,Downtown,40.711645481657285,-73.988519733789,3603,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
3,2.0,897.0,Midtown,40.7485797551368,-73.98805406572511,3249,"Family-friendly 3bd with backyard, washer/dryer, and storage"
2,2.0,819.0,Downtown,40.71678086782067,-74.00378589735533,2798,Spacious 2bd with in-unit laundry and garage parking
3,2.0,1066.0,Old Town,40.74938924570546,-73.92981831427912,3550,Modern 3bd near transit with central AC and secure entry
4,3.0,1152.0,Midtown,40.77393327474617,-73.98982010028772,3938,Modern 4bd near transit with central AC and secure entry
4,3.0,1180.0,Uptown,40.775813695065,-73.97390867831623,4207,Spacious 4bd with in-unit laundry and garage parking
4,3.0,1211.0,Old Town,40.716690762879594,-73.92939785964548,4087,Spacious 4bd with in-unit laundry and garage parking
3,2.0,983.0,Old Town,40.72596946264694,-73.94326146679973,3398,Modern 3bd near transit with central AC and secure entry
2,2.0,787.0,Midtown,40.763983900915456,-73.9992245893357,2818,"Family-friendly 2bd with backyard, washer/dryer, and storage"
4,3.0,1079.0,Midtown,40.76724602656627,-73.9912400486619,4066,"Cozy 4bd, no pets, hardwood floors"
2,2.0,836.0,Old Town,40.744509157329134,-73.93991285093875,2949,"Bright 2bd with balcony, dishwasher, and gym access"
3,3.0,985.0,Uptown,40.7922829159987,-73.96904525151471,3546,Spacious 3bd with in-unit laundry and garage parking
2,2.0,769.0,Downtown,40.72172682248458,-74.00468063729423,2971,Spacious 2bd with in-unit laundry and garage parking
2,2.0,815.0,Riverside,40.78133923105188,-73.95439447752909,2946,Modern 2bd near transit with central AC and secure entry
1,2.0,607.0,Uptown,40.7836478049305,-73.96172580707174,2149,Modern 1bd near transit with central AC and secure entry
4,3.0,1149.0,Uptown,40.79298295772243,-73.98047955777213,3976,"Family-friendly 4bd with backyard, washer/dryer, and storage"
1,2.0,654.0,Downtown,40.7018224551379,-73.99813573878261,2379,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,576.0,Midtown,40.75436101164708,-73.9742628486464,2608,"Cozy 1bd, no pets, hardwood floors"
4,3.0,,Midtown,40.75586158868565,-73.97321908267062,4004,"Bright 4bd with balcony, dishwasher, and gym access"
3,3.0,934.0,Midtown,40.763079653810514,-73.98204430007543,3418,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,783.0,Uptown,40.780211865615115,-73.96841086863125,2907,Spacious 2bd with in-unit laundry and garage parking
3,3.0,1067.0,Uptown,40.79901423257943,-73.97185058550396,3580,"Family-friendly 3bd with backyard, washer/dryer, and storage"
2,2.0,855.0,Riverside,40.8076740933242,-73.965943679085,3171,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,634.0,Riverside,40.80279524851294,-73.94581907091674,2315,Spacious 1bd with in-unit laundry and garage parking
3,3.0,952.0,Downtown,40.727220760372475,-74.00504715421765,3506,Spacious 3bd with in-unit laundry and garage parking
1,2.0,609.0,Downtown,40.715373449055235,-74.01442244604262,2499,"Family-friendly 1bd with backyard, washer/dryer, and storage"
3,,993.0,Old Town,40.728524341444825,-73.93148722654941,3776,"Bright 3bd with balcony, dishwasher, and gym access"
4,3.0,1172.0,Riverside,40.811507363074824,-73.95750934923707,4349,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
4,3.0,1166.0,Riverside,40.78798889132914,-73.95477620723186,4110,Modern 4bd near transit with central AC and secure entry
2,2.0,809.0,Downtown,40.71173471584747,-74.01784389626813,2989,Modern 2bd near transit with central AC and secure entry
4,4.0,1161.0,Midtown,40.77403661684919,-73.96794065203915,4145,"Cozy 4bd, no pets, hardwood floors"
3,2.0,932.0,Downtown,40.71596496378809,-73.99749447677713,3536,"Cozy 3bd, no pets, hardwood floors"
2,2.0,789.0,Riverside,40.81050939050493,-73.94975073416624,2795,"Cozy 2bd, no pets, hardwood floors"
1,1.0,667.0,Uptown,40.79343682230518,-73.98713225932926,2525,Spacious 1bd with in-unit laundry and garage parking
2,2.0,755.0,Uptown,40.80881769298765,-73.95841211732623,2886,Spacious 2bd with in-unit laundry and garage parking
3,3.0,982.0,Uptown,40.77858570953673,-73.98355550086829,3505,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
4,3.0,1137.0,Midtown,40.76405776116485,-73.98883912046041,3915,Spacious 4bd with in-unit laundry and garage parking
1,1.0,,Uptown,40.78865994424799,-73.96227911790466,2351,Modern 1bd near transit with central AC and secure entry
3,2.0,974.0,Downtown,40.70600269734404,-74.01939329591221,3287,Modern 3bd near transit with central AC and secure entry
4,3.0,1229.0,Old Town,40.73522982161447,-73.94160065426331,4086,Spacious 4bd with in-unit laundry and garage parking
4,2.0,1190.0,Old Town,40.73235314942879,-73.95131991724354,4036,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,758.0,Old Town,40.72757380730631,-73.92662057730752,2880,Modern 2bd near transit with central AC and secure entry
1,3.0,657.0,Midtown,40.76527119009177,-73.99496029565049,2689,Spacious 1bd with in-unit laundry and garage parking
2,2.0,779.0,Riverside,40.78728082756818,-73.96631083572298,2993,Spacious 2bd with in-unit laundry and garage parking
4,2.0,1147.0,Old Town,40.73733239356424,-73.93033789831769,4280,"Family-friendly 4bd with backyard, washer/dryer, and storage"
4,3.0,1183.0,Downtown,40.70665408186767,-74.00242610669017,4298,Modern 4bd near transit with central AC and secure entry
3,2.0,970.0,Downtown,40.73082826565531,-74.00353826375229,3734,"Bright 3bd with balcony, dishwasher, and gym access"
1,2.0,666.0,Uptown,40.765102224770175,-73.9687615959428,2662,"Bright 1bd with balcony, dishwasher, and gym access"
1,1.0,599.0,Midtown,40.782527483654555,-74.0009486897574,2219,Spacious 1bd with in-unit laundry and garage parking
2,2.0,785.0,Downtown,40.71315669594195,-74.00871602519639,2846,Spacious 2bd with in-unit laundry and garage parking
3,2.0,,Downtown,40.7139505955113,-74.00366897416215,3656,Modern 3bd near transit with central AC and secure entry
1,2.0,607.0,Downtown,40.726479663832755,-74.0049826005632,2374,"Bright 1bd with balcony, dishwasher, and gym access"
3,2.0,1034.0,Uptown,40.80002711468654,-73.97261186790543,3614,"Cozy 3bd, no pets, hardwood floors"
3,2.0,1015.0,Uptown,40.78049835871231,-73.97923019579646,3518,"Bright 3bd with balcony, dishwasher, and gym access"
1,1.0,698.0,Downtown,40.69099495565056,-74.00269062305689,2408,Modern 1bd near transit with central AC and secure entry
1,1.0,721.0,Old Town,40.755248003461666,-73.92970117427257,2680,"Cozy 1bd, no pets, hardwood floors"
2,2.0,769.0,Midtown,40.766240968249946,-73.99045637590018,2743,"Bright 2bd with balcony, dishwasher, and gym access"
3,2.0,993.0,Midtown,40.75506799930472,-73.97368430214,3663,"Cozy 3bd, no pets, hardwood floors"
4,3.0,1123.0,Midtown,40.782104323683484,-73.96764462477044,4165,Modern 4bd near transit with central AC and secure entry
2,2.0,779.0,Old Town,40.740262935556736,-73.93477819304731,2629,Spacious 2bd with in-unit laundry and garage parking
2,2.0,785.0,Riverside,40.803816626971205,-73.97554208783313,2791,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
4,3.0,1128.0,Uptown,40.76732198974437,-73.98472158029311,3958,Modern 4bd near transit with central AC and secure entry
2,,768.0,Downtown,40.71339760041427,-74.00950390713712,3026,"Cozy 2bd, no pets, hardwood floors"
2,3.0,804.0,Midtown,40.740366699543365,-73.9859478805486,2901,"Family-friendly 2bd with backyard, washer/dryer, and storage"
2,2.0,761.0,Downtown,40.70897883610641,-74.02007418626341,2920,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,664.0,Riverside,40.79685785187256,-73.9703514360086,2183,Spacious 1bd with in-unit laundry and garage parking
2,2.0,773.0,Downtown,40.70540035432091,-73.9948799580227,3298,"Cozy 2bd, no pets, hardwood floors"
3,3.0,1102.0,Riverside,40.77846518125488,-73.99032958788852,3705,Spacious 3bd with in-unit laundry and garage parking
4,3.0,1152.0,Uptown,40.78473942941339,-73.9700464737273,4165,Spacious 4bd with in-unit laundry and garage parking
3,2.0,993.0,Uptown,40.78955058163223,-73.97766768209935,3444,"Family-friendly 3bd with backyard, washer/dryer, and storage"
4,3.0,1118.0,Riverside,40.79028491433889,-73.96658779359234,3968,"Cozy 4bd, no pets, hardwood floors"
3,3.0,1058.0,Downtown,40.707501062375826,-73.98738714314413,3971,"Bright 3bd with balcony, dishwasher, and gym access"
1,2.0,675.0,Old Town,40.7267092730009,-73.9358382218206,2087,"Family-friendly 1bd with backyard, washer/dryer, and storage"
2,2.0,822.0,Downtown,40.74250501767518,-74.00833712272077,3056,Modern 2bd near transit with central AC and secure entry
4,3.0,1116.0,Riverside,40.807973882382385,-73.95874428679936,3881,"Family-friendly 4bd with backyard, washer/dryer, and storage"
1,2.0,638.0,Uptown,40.79347681972462,-73.96772615281506,2286,Spacious 1bd with in-unit laundry and garage parking
4,3.0,1125.0,Downtown,40.71512608953293,-74.00479598852195,4028,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
3,2.0,1048.0,Riverside,40.794388073173195,-73.96259377436593,3474,Spacious 3bd with in-unit laundry and garage parking
2,2.0,842.0,Downtown,40.7371437500491,-73.99147181709243,3048,"Family-friendly 2bd with backyard, washer/dryer, and storage"
4,2.0,1174.0,Downtown,40.7164470162667,-73.99573004242272,3804,Modern 4bd near transit with central AC and secure entry
4,3.0,1073.0,Old Town,40.72016988909523,-73.9383261458504,3915,"Bright 4bd with balcony, dishwasher, and gym access"
1,2.0,591.0,Uptown,40.796074198130206,-73.9533539936785,2269,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,658.0,Riverside,40.79204960593486,-73.97230305971307,2190,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
3,2.0,1039.0,Uptown,40.810876509526544,-73.97004486500276,3814,Spacious 3bd with in-unit laundry and garage parking
4,3.0,1214.0,Uptown,40.80658034367241,-73.96871771219269,4085,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,566.0,Midtown,40.76095416338791,-73.98916589065192,2249,"Cozy 1bd, no pets, hardwood floors"
3,3.0,1002.0,Downtown,40.72411066169813,-73.98970666939636,3519,"Family-friendly 3bd with backyard, washer/dryer, and storage"
1,1.0,671.0,Riverside,40.78887997323831,-73.97072940662665,2399,"Family-friendly 1bd with backyard, washer/dryer, and storage"
3,2.0,924.0,Downtown,40.72378094229249,-74.00755458365342,3698,Modern 3bd near transit with central AC and secure entry
3,3.0,990.0,Uptown,40.7787793743776,-73.95908549415357,3892,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
1,1.0,641.0,Midtown,40.771241438456556,-73.99089570508806,2497,"Family-friendly 1bd with backyard, washer/dryer, and storage"
3,3.0,978.0,Midtown,40.76054839833586,-74.00000169755086,3703,Modern 3bd near transit with central AC and secure entry
4,2.0,1096.0,Uptown,40.773954229074256,-73.9697100172144,4272,"Cozy 4bd, no pets, hardwood floors"
4,3.0,1157.0,Old Town,40.730976881450964,-73.94680251310076,4113,"Bright 4bd with balcony, dishwasher, and gym access"
1,1.0,617.0,Old Town,40.7220083129033,-73.94798053243946,2532,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
1,1.0,,Riverside,40.80676071828296,-73.99011167036029,2467,"Cozy 1bd, no pets, hardwood floors"
1,2.0,607.0,Midtown,40.74586107324528,-74.00785529857399,2362,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,792.0,Uptown,40.789728247246295,-73.99283280260065,2957,"Cozy 2bd, no pets, hardwood floors"
1,1.0,628.0,Downtown,40.71318075038243,-73.98632571181103,2130,Modern 1bd near transit with central AC and secure entry
4,3.0,1188.0,Old Town,40.75068120777525,-73.95687089083015,4161,Modern 4bd near transit with central AC and secure entry
4,3.0,1158.0,Midtown,40.761580915219575,-73.99736765555657,3901,"Cozy 4bd, no pets, hardwood floors"
4,3.0,1154.0,Uptown,40.77038236757148,-73.97256163945268,3849,"Bright 4bd with balcony, dishwasher, and gym access"
1,2.0,634.0,Downtown,40.7275394938832,-73.99880409350935,2439,Spacious 1bd with in-unit laundry and garage parking
1,1.0,553.0,Old Town,40.72201830885821,-73.92673959203107,2044,"Bright 1bd with balcony, dishwasher, and gym access"
4,3.0,1189.0,Old Town,40.703675500017425,-73.94423534958119,4118,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,810.0,Riverside,40.791413301463585,-73.96556015169912,2970,Spacious 2bd with in-unit laundry and garage parking
3,2.0,992.0,Downtown,40.71036606443608,-74.00769765312344,3621,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
4,3.0,1208.0,Riverside,40.799203365638725,-73.96623111310812,4052,"Family-friendly 4bd with backyard, washer/dryer, and storage"
1,2.0,552.0,Midtown,40.764481571603504,-73.98370802768677,2400,"Family-friendly 1bd with backyard, washer/dryer, and storage"
1,1.0,551.0,Midtown,40.75458777820075,-73.98067902064234,2251,"Cozy 1bd, no pets, hardwood floors"
1,1.0,641.0,Midtown,40.76791348252384,-73.99217231068867,2451,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
1,1.0,630.0,Midtown,40.75728716723193,-73.97155712124345,2191,"Cozy 1bd, no pets, hardwood floors"
1,2.0,637.0,Uptown,40.77146687187279,-73.94954357364493,2318,Modern 1bd near transit with central AC and secure entry
4,3.0,1152.0,Midtown,40.741930140303126,-73.98964437533446,4289,Spacious 4bd with in-unit laundry and garage parking
3,2.0,1017.0,Midtown,40.74659772003749,-73.95924487603757,3738,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
4,,1207.0,Old Town,40.72455979965384,-73.94121009387834,4024,"Family-friendly 4bd with backyard, washer/dryer, and storage"
4,,1189.0,Riverside,40.796851015120716,-73.96535276630527,4080,Spacious 4bd with in-unit laundry and garage parking
4,3.0,1160.0,Old Town,40.72665869865315,-73.93679464165547,3931,Modern 4bd near transit with central AC and secure entry
1,2.0,546.0,Uptown,40.74234948056372,-73.97051408196798,2123,"Cozy 1bd, no pets, hardwood floors"
2,3.0,841.0,Downtown,40.71301367945784,-73.99353717443105,2830,"Bright 2bd with balcony, dishwasher, and gym access"
4,3.0,1219.0,Old Town,40.74630873137936,-73.9374524967367,4139,Modern 4bd near transit with central AC and secure entry
1,1.0,656.0,Downtown,40.722594748980086,-74.01921882536534,2535,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
1,1.0,595.0,Midtown,40.76720810811236,-73.99236970958961,2205,"Cozy 1bd, no pets, hardwood floors"
3,2.0,1017.0,Downtown,40.698583630382444,-74.00822706413845,3614,Spacious 3bd with in-unit laundry and garage parking
4,3.0,1204.0,Old Town,40.74740566936637,-73.93302793355923,4107,"Bright 4bd with balcony, dishwasher, and gym access"
4,3.0,1232.0,Midtown,40.77595785777214,-73.99448479256579,4392,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
4,3.0,1135.0,Old Town,40.743174213254576,-73.94302592044684,3954,"Family-friendly 4bd with backyard, washer/dryer, and storage"
1,1.0,621.0,Midtown,40.76070394405787,-73.98289980605608,2272,Spacious 1bd with in-unit laundry and garage parking
4,3.0,1200.0,Midtown,40.765937900807096,-73.98249111256106,4063,Spacious 4bd with in-unit laundry and garage parking
4,4.0,1172.0,Midtown,40.74912978554614,-73.9749363165749,3982,"Family-friendly 4bd with backyard, washer/dryer, and storage"
3,2.0,945.0,Downtown,40.73357987913191,-74.01300564106707,3611,"Family-friendly 3bd with backyard, washer/dryer, and storage"
4,3.0,1187.0,Midtown,40.73597721508266,-73.97950816517975,4152,Modern 4bd near transit with central AC and secure entry
4,4.0,,Old Town,40.72662583527138,-73.93677323427146,4133,Spacious 4bd with in-unit laundry and garage parking
2,,814.0,Uptown,40.79137413306877,-73.9766767091579,3124,"Cozy 2bd, no pets, hardwood floors"
